example_id                                                               | status  | run_time        |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:3:1]                    | passed  | 0.16801 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:3:2]                    | passed  | 0.16825 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:3:3]                    | passed  | 0.16836 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:3:4]                    | passed  | 0.16838 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:4:1]                    | passed  | 0.16803 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:4:2]                    | passed  | 0.16817 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:4:3]                    | passed  | 0.16797 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:1:4:4]                    | passed  | 0.1681 seconds  |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:2:1:1]                    | passed  | 0.16943 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:2:2:1]                    | passed  | 0.16809 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:2:3:1]                    | passed  | 0.16861 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:2:4:1]                    | passed  | 0.16923 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:3:1:1]                    | passed  | 0.16857 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:3:2:1]                    | passed  | 0.16805 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:3:3:1]                    | passed  | 0.16872 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:20:3:4:1]                    | passed  | 0.16817 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:1:1]                      | passed  | 0.16887 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:1:2]                      | passed  | 0.17107 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:1:3]                      | passed  | 0.16979 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:2:1]                      | passed  | 0.16966 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:2:2]                      | passed  | 0.17647 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:2:3:1]                    | passed  | 0.16971 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:2:3:2]                    | passed  | 0.17083 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:2:4:1]                    | passed  | 0.16957 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:2:4:2]                    | passed  | 0.16952 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:3:1]                      | passed  | 0.16874 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:3:2]                      | passed  | 0.16875 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:3:3:1]                    | passed  | 0.17293 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:3:4:1]                    | passed  | 0.16889 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:3:5:1]                    | passed  | 0.17221 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:4:1:1]                    | passed  | 0.00072 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:4:1:2]                    | passed  | 0.00069 seconds |
./spec/parsers/bulkrax/csv_parser_spec.rb[1:21:4:2:1]                    | passed  | 0.00061 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[1:1:1:1]         | passed  | 0.0008 seconds  |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[1:1:2:1]         | passed  | 0.00077 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[1:1:3:1]         | passed  | 0.00064 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[1:1:4:1]         | passed  | 0.00071 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[1:1:5:1]         | passed  | 0.00068 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[1:2:1]           | passed  | 0.00063 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[1:2:2]           | passed  | 0.00071 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[1:2:3]           | passed  | 0.00062 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[2:1:1:1]         | passed  | 0.00145 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[2:1:2:1]         | passed  | 0.00183 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[2:1:3:1]         | passed  | 0.00172 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[2:2:1:1]         | passed  | 0.00184 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[2:2:2:1]         | passed  | 0.00268 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[2:2:3:1]         | passed  | 0.00221 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[3:1:1:1]         | passed  | 0.00181 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[3:1:2:1]         | passed  | 0.00153 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[3:1:3:1]         | passed  | 0.00175 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[3:2:1:1]         | passed  | 0.00206 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[3:2:2:1]         | passed  | 0.00255 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[3:2:3:1]         | passed  | 0.00299 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[4:1:1:1]         | passed  | 0.00155 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[4:1:2:1]         | passed  | 0.00149 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[4:1:3:1]         | passed  | 0.00161 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[4:2:1:1]         | passed  | 0.00187 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[4:2:2:1]         | passed  | 0.00211 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[4:2:3:1]         | passed  | 0.00211 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[5:1:1:1]         | passed  | 0.00202 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[5:1:2:1]         | passed  | 0.04907 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[5:1:3:1]         | passed  | 0.00183 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[5:2:1:1]         | passed  | 0.00454 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[5:2:2:1]         | passed  | 0.00239 seconds |
./spec/parsers/bulkrax/parser_export_record_set_spec.rb[5:2:3:1]         | passed  | 0.00208 seconds |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:1:1:1:1]                     | passed  | 0.20218 seconds |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:1:1:1:2]                     | passed  | 0.18196 seconds |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:1:1:2:1]                     | passed  | 0.1953 seconds  |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:1:1:2:2]                     | passed  | 0.17218 seconds |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:2:1:1]                       | passed  | 0.17216 seconds |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:2:2:1]                       | passed  | 0.17166 seconds |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:3:1:1]                       | passed  | 0.18775 seconds |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:3:1:2]                       | passed  | 0.17444 seconds |
./spec/parsers/bulkrax/xml_parser_spec.rb[1:3:2:1]                       | passed  | 0.17119 seconds |
./spec/routing/bulkrax/exporters_routing_spec.rb[1:1:1]                  | passed  | 0.00189 seconds |
./spec/routing/bulkrax/exporters_routing_spec.rb[1:1:2]                  | passed  | 0.00071 seconds |
./spec/routing/bulkrax/exporters_routing_spec.rb[1:1:3]                  | passed  | 0.00064 seconds |
./spec/routing/bulkrax/exporters_routing_spec.rb[1:1:4]                  | passed  | 0.00071 seconds |
./spec/routing/bulkrax/exporters_routing_spec.rb[1:1:5]                  | passed  | 0.00072 seconds |
./spec/routing/bulkrax/exporters_routing_spec.rb[1:1:6]                  | passed  | 0.00082 seconds |
./spec/routing/bulkrax/exporters_routing_spec.rb[1:1:7]                  | passed  | 0.00072 seconds |
./spec/routing/bulkrax/exporters_routing_spec.rb[1:1:8]                  | passed  | 0.00079 seconds |
./spec/routing/bulkrax/importers_routing_spec.rb[1:1:1]                  | passed  | 0.00065 seconds |
./spec/routing/bulkrax/importers_routing_spec.rb[1:1:2]                  | passed  | 0.00078 seconds |
./spec/routing/bulkrax/importers_routing_spec.rb[1:1:3]                  | passed  | 0.00073 seconds |
./spec/routing/bulkrax/importers_routing_spec.rb[1:1:4]                  | passed  | 0.00076 seconds |
./spec/routing/bulkrax/importers_routing_spec.rb[1:1:5]                  | passed  | 0.00071 seconds |
./spec/routing/bulkrax/importers_routing_spec.rb[1:1:6]                  | passed  | 0.00074 seconds |
./spec/routing/bulkrax/importers_routing_spec.rb[1:1:7]                  | passed  | 0.00095 seconds |
./spec/routing/bulkrax/importers_routing_spec.rb[1:1:8]                  | passed  | 0.0008 seconds  |
./spec/services/bulkrax/factory_class_finder_spec.rb[1:1:1]              | passed  | 0.00072 seconds |
./spec/services/bulkrax/factory_class_finder_spec.rb[1:2:1]              | passed  | 0.00076 seconds |
./spec/services/bulkrax/factory_class_finder_spec.rb[1:3:1:1]            | passed  | 0.00065 seconds |
./spec/services/bulkrax/factory_class_finder_spec.rb[1:3:2:1]            | passed  | 0.00064 seconds |
./spec/services/bulkrax/factory_class_finder_spec.rb[1:3:3:1]            | passed  | 0.00061 seconds |
./spec/services/bulkrax/factory_class_finder_spec.rb[1:4:1]              | passed  | 0.001 seconds   |
./spec/services/bulkrax/remove_relationships_for_importer_spec.rb[1:1:1] | passed  | 0.18381 seconds |
